"Reservoir","Site","DateTime","CastID","Depth_m","GreenAlgae_ugL","Bluegreens_ugL","BrownAlgae_ugL","MixedAlgae_ugL","TotalConc_ugL","YellowSubstances_ugL","Temp_C","Transmission_perc","RFU_370nm","RFU_470nm","RFU_525nm","RFU_570nm","RFU_590nm","RFU_610nm","Flag_GreenAlgae_ugL","Flag_Bluegreens_ugL","Flag_BrownAlgae_ugL","Flag_MixedAlgae_ugL","Flag_YellowSubstances_ugL","Flag_TotalConc_ugL","Flag_Temp_C","Flag_Transmission_perc","Flag_RFU_525nm","Flag_RFU_570nm","Flag_RFU_610nm","Flag_RFU_370nm","Flag_RFU_590nm","Flag_RFU_470nm"
"FCR",50,2024-07-08 17:02:53,1185,4.65,1.02,0.5,0.12,0,1.65,0.29,13.31,56.77,7.79,5.93,2.48,1.21,5.5,5.11,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:02:56,1185,4.78,0.99,0.58,0.09,0,1.66,0.3,12.29,56.07,7.79,5.75,2.46,1.3,5.58,5.45,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:02:59,1185,4.9,0.94,0.55,0.04,0,1.53,0.27,12.08,53.67,7.2,5.21,2.26,1.28,5.34,5.29,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:02,1185,5.04,0.89,0.67,0.04,0,1.61,0.27,12.01,52.57,7.12,5.07,2.31,1.39,5.68,5.72,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:04,1185,5.15,0.98,0.66,0,0,1.64,0.26,12.09,52.68,7.1,5.12,2.25,1.32,5.63,5.74,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:07,1185,5.23,0.88,0.66,0.07,0,1.61,0.26,12.26,52.42,7.12,5.12,2.35,1.32,5.67,5.68,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:10,1185,5.34,0.96,0.7,0.01,0,1.67,0.26,12.66,52.35,7.18,5.15,2.31,1.27,5.78,5.85,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:12,1185,5.42,1.03,0.69,0,0,1.71,0.25,12.9,52,7.1,5.22,2.24,1.31,5.82,5.79,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:16,1185,5.57,0.94,0.7,0.07,0,1.71,0.26,13.38,51.61,7.17,5.26,2.39,1.35,5.86,5.83,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:18,1185,5.71,0.92,0.76,0.05,0,1.74,0.25,12.79,51.56,7.07,5.11,2.38,1.41,6.02,6.06,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:21,1185,5.89,1,0.75,0.05,0,1.8,0.24,12.24,51.66,7.15,5.31,2.39,1.36,6.06,6.07,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:24,1185,6.08,0.89,0.75,0.11,0,1.75,0.25,11.96,51.65,7.1,5.23,2.47,1.38,6.04,5.98,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:26,1185,6.27,0.93,0.74,0.04,0,1.72,0.25,11.93,51.79,7.07,5.11,2.36,1.33,5.93,6,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:29,1185,6.42,0.91,0.71,0.08,0,1.69,0.26,11.92,51.68,7.15,5.2,2.41,1.3,5.75,5.96,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:32,1185,6.65,0.93,0.73,0.05,0,1.7,0.26,11.63,51.98,7.16,5.16,2.38,1.29,5.84,6,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:35,1185,6.88,1.01,0.74,0,0,1.75,0.25,11.62,51.86,7.15,5.21,2.31,1.34,5.94,6.02,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:37,1185,7.06,0.9,0.73,0.11,0,1.75,0.25,11.62,52.08,7.11,5.27,2.49,1.28,5.92,6.05,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:40,1185,7.11,0.99,0.76,0.03,0,1.79,0.26,11.72,52.17,7.26,5.29,2.39,1.36,5.98,6.17,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:43,1185,7.29,0.9,0.76,0.04,0,1.7,0.26,11.75,52.26,7.13,5.07,2.37,1.39,5.9,6.09,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:46,1185,7.41,0.93,0.73,0.06,0,1.72,0.26,11.8,52.29,7.23,5.23,2.4,1.4,5.91,5.98,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:49,1185,7.6,0.94,0.74,0.01,0,1.7,0.26,11.85,52.32,7.16,5.08,2.32,1.37,5.83,6.07,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:51,1185,7.72,1,0.75,0.01,0,1.76,0.26,11.7,52.35,7.25,5.24,2.35,1.25,5.98,6.07,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:54,1185,7.86,0.92,0.78,0.07,0,1.77,0.25,11.77,52.5,7.18,5.21,2.45,1.33,6.08,6.17,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:57,1185,8.01,0.98,0.78,0.04,0,1.81,0.26,11.79,51.97,7.29,5.32,2.43,1.43,6.06,6.24,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:03:59,1185,8.15,0.97,0.78,0.06,0,1.81,0.25,11.89,52.56,7.22,5.31,2.45,1.34,6.09,6.19,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:02,1185,8.31,1.03,0.78,0.01,0,1.83,0.26,11.94,52.73,7.34,5.36,2.4,1.34,6,6.3,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:04,1185,8.46,0.95,0.79,0.04,0,1.78,0.26,11.81,52.75,7.28,5.23,2.42,1.33,6.06,6.26,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:07,1185,8.58,0.98,0.77,0.04,0,1.79,0.26,11.76,52.77,7.31,5.32,2.44,1.28,6.01,6.21,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:10,1185,8.73,0.95,0.8,0.07,0,1.82,0.26,11.72,52.75,7.34,5.33,2.49,1.36,6.1,6.33,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:13,1185,8.8,0.94,0.79,0.07,0,1.8,0.26,11.77,52.64,7.29,5.3,2.49,1.34,6.01,6.34,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:15,1185,8.96,0.95,0.84,0.04,0,1.82,0.26,11.81,52.75,7.3,5.23,2.45,1.37,6.19,6.42,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:18,1185,9.06,0.87,0.79,0.07,0,1.73,0.27,11.65,52.9,7.34,5.17,2.48,1.35,5.99,6.27,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:21,1185,9.26,0.91,0.81,0.04,0,1.77,0.27,11.58,52.71,7.3,5.16,2.44,1.39,6.07,6.34,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:24,1185,9.39,0.9,0.8,0.08,0,1.78,0.26,11.58,52.87,7.26,5.24,2.49,1.38,6.08,6.29,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",50,2024-07-08 17:04:27,1185,9.46,1,0.81,0.04,0,1.85,0.25,11.66,52.63,7.28,5.34,2.46,1.36,6.07,6.41,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:29,1181,0.2,6.63,28.87,3.61,0,39.11,1.84,27.47,76.43,74.86,56.49,36.03,21.38,110.5,115.73,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:34,1181,0.21,4.45,28.94,4.69,0,38.07,1.88,27.28,74.91,73.07,53.89,37.43,21.65,108.25,116.81,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:37,1181,0.21,19.49,42.72,7.4,0,69.61,0,27.2,73.3,100.2,104.75,59.07,31.2,146.71,201.13,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:40,1181,0.2,9.95,30.96,3.15,5.69,49.75,1.13,27.29,75.52,87.34,83,53.9,25.62,142.97,136.34,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:43,1181,0.22,4.48,32.6,5.75,0,42.82,1.98,27.1,76.35,80.19,59.9,42.14,27.5,121.41,130.89,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:45,1181,0.25,6.93,34.25,4.85,0,46.03,1.56,26.84,73.96,79.32,61.83,42.22,24.51,128.32,138.03,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:48,1181,0.28,5.59,35.15,7.18,0,47.92,1.83,26.89,73.83,86.43,68.93,47.31,29.13,132.71,141.94,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:51,1181,0.29,6.46,34.25,4.46,0,45.17,1.82,27.07,74.64,80.81,60.47,41.83,24.24,126.09,138.87,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:53,1181,0.32,4.75,34.82,7.01,0,46.57,1.69,26.95,74.68,81.75,64.31,46.23,26.71,129.93,140.79,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:56,1181,0.33,6.96,37.06,5.54,0,49.56,1.9,26.99,74.36,88.11,67.72,46.55,26.3,137.41,150.2,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:36:59,1181,0.35,4.72,36.74,6.79,0,48.26,1.84,26.9,74.37,84.9,64.94,47.4,28.09,136.18,147.64,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:01,1181,0.36,5.46,37.56,6.36,0,49.38,1.82,26.84,74.62,85.89,65.7,47.52,26.38,140.46,149.87,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:04,1181,0.38,6.8,38.5,4.62,0,49.92,1.67,26.74,73.92,83.37,62.3,44.8,26.88,142.84,152.67,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:07,1181,0.39,6.05,39.41,4,0,49.46,1.83,26.72,73.82,83.16,58.73,44.16,27.38,143.28,156.19,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:10,1181,0.4,5.33,39.86,5.1,0,50.3,1.86,26.67,74.18,84.88,61.1,46.32,28.24,146.82,156.84,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:12,1181,0.41,6.72,39.89,4.08,0,50.69,1.75,26.66,73.77,84.17,60.76,45.03,26.54,145.07,159.08,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:15,1181,0.42,5.43,40.51,4.08,0,50.03,1.97,26.68,74.06,84.76,58.32,45.05,26.88,148.26,158.49,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:18,1181,0.44,5.85,41.3,3.37,0,50.52,1.79,26.61,74.02,82.09,55.75,43.87,28.01,149.57,161.62,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:21,1181,0.44,6.07,41.53,3.11,0,50.71,1.73,26.55,73.58,81.37,55.08,43.45,29.21,149.01,163.31,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:24,1181,0.45,6.74,41.53,3.34,0,51.61,1.66,26.46,73.96,82.55,57.72,44.21,28.35,150.49,163.52,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:26,1181,0.49,6.19,42.54,3.17,0,51.91,1.82,26.36,72.92,83.93,56.67,44.45,29.87,153.78,166.13,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:29,1181,0.49,6.02,41.47,3.41,0,50.9,1.75,26.46,74.21,82.17,56.29,43.95,28.06,151.81,160.99,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:32,1181,0.51,4.78,42.64,2.98,0,50.4,1.91,26.38,73.84,81.41,51.84,43.63,29.17,152.17,165.81,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:35,1181,0.53,6.49,41.8,3.17,0,51.46,1.82,26.33,73.76,83.96,57.42,44.18,28.5,151.78,163.58,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:38,1181,0.54,6.69,40.73,2.65,0,50.06,1.82,26.35,73.9,82.18,55.67,42.33,28.36,147.74,159.31,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:40,1181,0.56,5.62,42.29,1.42,0,49.32,1.87,26.29,74.05,78.65,47.99,40.41,27.89,150.78,163.23,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:43,1181,0.56,5.65,43.06,1.49,0,50.2,1.85,26.3,74.34,79.17,48.37,41.11,28.79,152.34,167.05,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:46,1181,0.58,6.66,43.04,1.63,0,51.33,1.74,26.26,73.93,80.41,51.5,41.76,28.75,153.04,168.06,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:48,1181,0.58,6.37,42.87,1.75,0,50.99,1.82,26.24,73.9,80.98,51.57,41.75,29.32,153.32,166.42,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:51,1181,0.59,6.29,43.71,0.57,0,50.58,1.81,26.28,74.55,78.38,46.72,39.78,29.41,154.36,168.78,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:54,1181,0.6,4.76,44.01,0.59,0,49.35,1.94,26.26,74.86,76.85,42.71,39.46,29.13,154.49,168.43,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:37:56,1181,0.61,4.4,43.76,1.72,0,49.88,1.9,26.26,74.82,78.05,45.72,41.47,28.73,154.84,168.01,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:00,1181,0.64,6.2,44.49,1.06,0,51.75,1.8,26.11,74.23,79.95,48.49,41.5,28.75,156.99,172.56,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:02,1181,0.65,5.48,43.33,0.27,0,49.09,1.85,26.18,74.71,76,43.05,38.57,28.39,152.24,166.48,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:05,1181,0.66,4.91,43.22,0.31,0,48.43,1.86,26.22,74.61,74.76,41.31,38.25,28.53,151.33,165.69,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:08,1181,0.69,5.55,42.52,0.14,0,48.21,1.86,26.18,74.86,75.27,42.56,37.84,27.52,149.09,163.84,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:10,1181,0.7,4.71,43.82,1.08,0,49.61,1.83,26.06,74.64,76.29,43.71,40.19,28.58,154.24,168.22,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:13,1181,0.73,5.34,42.53,0.78,0,48.65,1.77,25.96,74.5,75.21,43.9,38.8,27.99,150.76,163.1,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:16,1181,0.74,5.23,43.49,0.58,0,49.31,1.8,25.87,75.07,75.67,43.13,39.2,28.91,151.51,168.29,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:19,1181,0.75,5.17,44.99,0,0,50.16,1.87,25.82,74.97,76.24,41.47,38.8,29.98,156.62,172.5,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:21,1181,0.77,5.34,43.97,0,0,49.31,1.8,25.79,74.95,75,41.32,37.26,28.53,153.38,169.13,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:24,1181,0.79,5,42.8,0,0,47.79,1.86,25.8,75.14,73.97,40.31,36.68,27.61,150.08,163.79,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:27,1181,0.82,3.98,41.78,0.41,0,46.17,1.95,25.77,75.72,72.92,39.03,36.96,27.95,147.68,158.18,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:30,1181,0.83,4.6,42.37,0,0,46.97,1.8,25.79,75.42,71.83,38.44,36,27.95,147.37,162.63,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:32,1181,0.88,4.02,42.21,0,0,46.23,1.79,25.76,75.87,70.21,36.47,35.45,27.6,147.37,160.68,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:35,1181,0.87,3.61,40.63,0,0,44.24,1.77,25.7,76.46,67.61,34.54,33.96,26.23,141.69,154.7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:38,1181,0.88,3.58,39.82,0,0,43.39,1.75,25.69,77.65,66.71,34.11,32.85,26.01,138.39,152.22,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:41,1181,0.89,3.3,40.53,0,0,43.83,1.77,25.68,77.79,67.03,33.53,32.63,26.18,140.13,155.13,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:44,1181,0.92,3.42,39.82,0,0,43.24,1.68,25.65,77.43,65.49,33.18,32.02,25.62,139.01,151.5,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:46,1181,0.95,3.15,39.45,0,0,42.6,1.76,25.64,77.46,65.54,32.68,32.02,25.89,136.93,150.48,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:49,1181,0.94,3.6,39.62,0,0,43.22,1.7,25.68,77.54,65.94,33.77,32.75,25.84,136.73,152.43,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:51,1181,0.95,3.37,39.05,0,0,42.41,1.69,25.66,77.72,64.9,32.83,31.7,25.25,134.69,150.19,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:54,1181,0.96,3.08,38.61,0,0,41.69,1.72,25.63,77.57,64.28,31.96,31.1,24.92,132.66,148.77,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:38:57,1181,0.97,2.97,37.24,0,0,40.22,1.7,25.6,77.64,62.64,31.15,30.09,24.56,127.86,143.7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:00,1181,0.97,2.44,36.41,0,0,38.86,1.77,25.58,78.06,61.52,29.61,29.36,24.11,124.93,140.04,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:02,1181,0.99,2.79,34.55,0,0,37.34,1.65,25.55,78.66,59.15,29.44,28.05,21.78,119.31,133.32,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:05,1181,1.01,2.54,30.45,0,0,32.99,1.73,25.52,79.37,55.95,28.18,26.74,19.97,108.73,114.82,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:08,1181,1.03,2.49,29.16,0,0,31.65,1.66,25.51,80.36,53.89,27.13,25.33,19.35,101.76,112.49,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:11,1181,1.01,1.59,23.01,0,0.41,25.01,1.7,25.5,79.94,48.16,24.55,22.28,15.63,85.23,87.3,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:13,1181,1.02,2.38,25.94,0,0,28.33,1.61,25.51,81.35,50.21,25.69,22.91,17.02,93.76,98.06,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:16,1181,1.05,2.35,23.22,0,0,25.57,1.58,25.49,80.99,47.51,24.67,21.15,14.76,84.02,88.73,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:19,1181,1.06,1.45,19.98,0.52,0,21.94,1.6,25.44,81.78,44.14,23.06,19.9,12.91,73.66,75.98,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:21,1181,1.07,1.92,19.14,0.14,0,21.2,1.53,25.45,81.48,42.63,22.4,18.59,12.84,70.44,73.22,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:24,1181,1.08,1.55,16.65,0,0,18.21,1.47,25.05,81.86,38.52,19.54,16.31,11.04,60.59,64.7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:27,1181,1.09,1.86,17.21,0.02,0,19.1,1.44,25.01,82.43,39.33,20.57,16.86,11.39,63.04,66.71,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:30,1181,1.13,1.92,17.77,0,0,19.69,1.44,25.03,82.04,39.99,20.83,16.84,11.87,64.23,69.45,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:32,1181,1.15,2.16,19.95,0,0,22.11,1.45,25.02,81.76,42.48,22.22,19.03,13.05,70.94,78.27,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:35,1181,1.15,2.38,20.86,0,0,23.24,1.37,25.01,81.29,42.68,22.63,19.06,13.43,74.4,81.58,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:38,1181,1.17,2,19.83,0,0,21.83,1.45,25.04,81.7,41.95,21.7,18.54,13.11,71.61,76.57,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:41,1181,1.19,2.11,19.87,0,0,21.98,1.44,25.03,81.87,42.22,22.05,18.58,13.37,71.81,76.82,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:44,1181,1.21,1.95,20.58,0,0,22.54,1.46,25.05,82.17,42.77,21.86,18.74,13.64,74.03,79.42,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:46,1181,1.21,2.15,19.49,0,0,21.64,1.36,25.01,80.96,40.9,21.52,17.93,13.09,70.58,75.4,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:49,1181,1.23,1.97,20.56,0,0,22.53,1.41,25.02,80.33,42.06,21.54,18.76,13.79,73.46,79.72,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:52,1181,1.25,2.51,21.94,0,0,24.45,1.37,25.02,80.11,44.03,23.4,19.52,14.68,77.87,85.77,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:55,1181,1.29,2.47,20.74,0,0,23.21,1.32,25,80.45,42.3,22.61,18.37,13.38,73.58,81.7,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:39:57,1181,1.31,2.32,18.68,0,0,21,1.37,24.92,81.45,40.77,21.91,17.23,12.49,67.1,73.52,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:00,1181,1.35,2.47,16.95,0,0,19.42,1.31,24.96,81.65,38.79,21.55,16.51,11.64,61.97,66.66,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:03,1181,1.35,2.84,15.95,0.14,0,18.93,1.19,24.98,82.07,37.53,22.23,16.26,11.12,58.91,63.49,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:06,1181,1.34,3.56,16.55,0,0,20.11,1.12,24.97,81.54,38.37,23.66,16.11,11.97,60.84,66.54,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:08,1181,1.35,3.08,16.13,0.05,0,19.25,1.2,25,81.75,38.1,22.77,16.23,11.65,60.19,63.66,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:11,1181,1.38,5.36,11.92,0.55,0,17.83,1.45,25.02,81.29,44.7,32.95,16.22,9.54,48.35,51.07,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:14,1181,1.4,5.62,11.46,0.96,0,18.05,1.42,24.95,80.46,45.57,35.14,16.89,9.29,47.44,50.03,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:16,1181,1.45,5.12,12.08,0.86,0,18.05,1.43,24.71,81.36,44.77,33.32,16.8,9.32,49.71,51.12,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:19,1181,1.47,6.93,10.36,0.82,0,18.11,1.54,24.71,80.92,49.07,39.44,16.82,8.72,44.68,47.11,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:22,1181,1.57,8.39,8.52,1.03,0,17.94,1.71,24.71,79.55,53.77,45.77,17.11,8.12,40.09,41.74,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:25,1181,1.57,7.69,9.2,0.97,0,17.86,1.61,24.65,79.8,51.18,42.71,16.83,8.43,42,43.29,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:27,1181,1.6,8.71,8.49,0.71,0.4,18.31,1.68,24.48,79.36,54.32,46.88,17.68,8.31,41.99,42.01,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:30,1181,1.61,8.59,10.07,0.83,0,19.49,1.59,24.3,79.75,53.4,45.17,17.7,8.75,44.61,47.89,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:33,1181,1.65,9.23,8.65,0.03,0.88,18.79,1.66,24.05,79.38,54.82,47.6,17.98,8.87,43.99,43.46,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:36,1181,1.66,8.66,6.22,1.27,0,16.15,1.82,23.7,79.43,54.71,47.82,16.46,6.81,32.67,34.16,3,3,3,3,3,3,0,3,3,3,3,3,3,3
"FCR",10,2024-07-08 17:40:39,1181,1.67,8.85,5.4,1.07,0,15.32,1.8,23.4,79.4,53.72,47.33,15.53,6.12,30.02,31.01,3,3,3,3,3,3,0,3,3,3,3,3,3,3
